ITEM ID                                       | BODY LOCATION                  | BLOOD LOCATION
Tshirt_Gas2Go                                 | base:tshirt                    | Shirt
Tshirt_ThunderGas                             | base:tshirt                    | Shirt
Tshirt_Rock                                   | base:tshirt                    | Shirt
Tshirt_Rock2                                  | base:tshirt                    | Shirt
Tshirt_BluesCountry                           | base:tshirt                    | Shirt
Tshirt_Metal                                  | base:tshirt                    | Shirt
Tshirt_EMD                                    | base:tshirt                    | Shirt
Tshirt_Punk                                   | base:tshirt                    | Shirt
Tshirt_HipHop                                 | base:tshirt                    | Shirt
Tshirt_Indie                                  | base:tshirt                    | Shirt
Tshirt_McCoys                                 | base:tshirt                    | Shirt
Tshirt_PileOCrepe                             | base:tshirt                    | Shirt
Tshirt_PizzaWhirled                           | base:tshirt                    | Shirt
Tshirt_BusinessSpiffo                         | base:tshirt                    | Shirt
Tshirt_ValleyStation                          | base:tshirt                    | Shirt
Tshirt_DefaultDECAL                           | base:tshirt                    | Shirt
Tshirt_DefaultDECAL_TINT                      | base:tshirt                    | Shirt
Tshirt_DefaultTEXTURE                         | base:tshirt                    | Shirt
Tshirt_DefaultTEXTURE_TINT                    | base:tshirt                    | Shirt
Tshirt_PoliceBlue                             | base:tshirt                    | Shirt
Tshirt_Sheriff                                | base:tshirt                    | Shirt
Tshirt_PoliceGrey                             | base:tshirt                    | Shirt
Tshirt_PoloStripedTINT                        | base:tshirt                    | Shirt
Tshirt_PoloTINT                               | base:tshirt                    | Shirt
Tshirt_Ranger                                 | base:tshirt                    | Shirt
Tshirt_Scrubs                                 | base:tshirt                    | Shirt
Tshirt_IndieStoneDECAL                        | base:tshirt                    | Shirt
Tshirt_SpiffoDECAL                            | base:tshirt                    | Shirt
Tshirt_Sport                                  | base:tshirt                    | Shirt
Tshirt_SportDECAL                             | base:tshirt                    | Shirt
Tshirt_WhiteLongSleeve                        | base:tshirt                    | ShirtLongSleeves
Tshirt_WhiteLongSleeveTINT                    | base:tshirt                    | ShirtLongSleeves
Tshirt_LongSleeve_SuperColor                  | base:tshirt                    | ShirtLongSleeves
Tshirt_WhiteTINT                              | base:tshirt                    | Shirt
Tshirt_SuperColor                             | base:tshirt                    | Shirt
Tshirt_TieDye                                 | base:tshirt                    | Shirt
Tshirt_Profession_FiremanBlue                 | base:tshirt                    | Shirt
Tshirt_Profession_FiremanRed                  | base:tshirt                    | Shirt
Tshirt_Profession_FiremanRed02                | base:tshirt                    | Shirt
Tshirt_Profession_FiremanWhite                | base:tshirt                    | Shirt
Tshirt_Profession_PoliceBlue                  | base:tshirt                    | Shirt
Tshirt_Profession_PoliceWhite                 | base:tshirt                    | Shirt
Tshirt_Profession_RangerBrown                 | base:tshirt                    | Shirt
Tshirt_Profession_RangerGreen                 | base:tshirt                    | Shirt
Tshirt_Profession_VeterenGreen                | base:tshirt                    | Shirt
Tshirt_Profession_VeterenRed                  | base:tshirt                    | Shirt
Shirt_CropTopTINT                             | base:tanktop                   | Shirt
Shirt_CropTopNoArmTINT                        | base:tanktop                   | Shirt
BoobTube                                      | base:underweartop              | Shirt
BoobTubeSmall                                 | base:underweartop              | UpperBody
Shirt_Bowling_Blue                            | base:shortsleeveshirt          | Shirt
Shirt_Bowling_Brown                           | base:shortsleeveshirt          | Shirt
Shirt_Bowling_Green                           | base:shortsleeveshirt          | Shirt
Shirt_Bowling_LimeGreen                       | base:shortsleeveshirt          | Shirt
Shirt_Bowling_Pink                            | base:shortsleeveshirt          | Shirt
Shirt_Bowling_White                           | base:shortsleeveshirt          | Shirt
Football_Jersey_White                         | base:jersey                    | Shirt
Football_Jersey_Black                         | base:jersey                    | Shirt
Football_Jersey_Blue                          | base:jersey                    | Shirt
Ice_Hockey_Jersey_White                       | base:jersey                    | Shirt
Ice_Hockey_Jersey_Black                       | base:jersey                    | Shirt
Ice_Hockey_Jersey_BlueUni                     | base:jersey                    | Shirt
Ice_Hockey_Jersey_Red                         | base:jersey                    | Shirt
Tshirt_LongSleeve_HuntingCamo                 | base:tshirt                    | ShirtLongSleeves
Tshirt_HuntingCamo                            | base:tshirt                    | Shirt
Tshirt_Tuxedo                                 | base:tshirt                    | Shirt
Shirt_Crafted_Burlap                          | base:shortsleeveshirt          | ShirtLongSleeves
Shirt_Crafted_Cotton                          | base:shortsleeveshirt          | ShirtLongSleeves
Shirt_Crafted_Denim                           | base:shortsleeveshirt          | ShirtLongSleeves
Shirt_Crafted_DenimBlack                      | base:shortsleeveshirt          | ShirtLongSleeves
Shirt_Crafted_DenimLight                      | base:shortsleeveshirt          | ShirtLongSleeves
Shirt_Crafted_DenimRandom                     | base:shortsleeveshirt          | ShirtLongSleeves
Shirt_NoSleeves_Crafted_Burlap                | base:shortsleeveshirt          | ShirtNoSleeves
Shirt_NoSleeves_Crafted_Cotton                | base:shortsleeveshirt          | ShirtNoSleeves
Shirt_NoSleeves_Crafted_Denim                 | base:shortsleeveshirt          | ShirtNoSleeves
Shirt_NoSleeves_Crafted_DenimBlack            | base:shortsleeveshirt          | ShirtNoSleeves
Shirt_NoSleeves_Crafted_DenimLight            | base:shortsleeveshirt          | ShirtNoSleeves
Bandeau_Burlap                                | base:tshirt                    | UpperBody
Bandeau_Denim                                 | base:tshirt                    | UpperBody
Bandeau_FaunHide                              | base:tshirt                    | UpperBody
Bandeau_Garbage                               | base:tshirt                    | UpperBody
Bandeau_Hide                                  | base:tshirt                    | UpperBody
Bandeau_Rag                                   | base:tshirt                    | UpperBody
Bandeau_Tarp                                  | base:tshirt                    | UpperBody
Socks_Ankle                                   | base:socks                     | Shoes
Socks_Ankle_White                             | base:socks                     | Shoes
Socks_Ankle_Black                             | base:socks                     | Shoes
Socks_Long                                    | base:socks                     | Shoes;LowerLegs
Socks_Long_White                              | base:socks                     | Shoes;LowerLegs
Socks_Long_Black                              | base:socks                     | Shoes;LowerLegs
Socks_Heavy                                   | base:socks                     | Shoes;LowerLegs
Socks_LegWarmers                              | base:legs1                     | LowerLegs
Shoes_ArmyBoots                               | base:shoes                     | Shoes
Shoes_ArmyBootsDesert                         | base:shoes                     | Shoes
Shoes_WorkBoots                               | base:shoes                     | Shoes
Shoes_HikingBoots                             | base:shoes                     | Shoes
Shoes_Black                                   | base:shoes                     | Shoes
Shoes_BlackBoots                              | base:shoes                     | Shoes
Shoes_BlueTrainers                            | base:shoes                     | Shoes
Shoes_Brown                                   | base:shoes                     | Shoes
Shoes_Random                                  | base:shoes                     | Shoes
Shoes_RedTrainers                             | base:shoes                     | Shoes
Shoes_RidingBoots                             | base:shoes                     | Shoes
Shoes_Slippers                                | base:shoes                     | Shoes
Shoes_TrainerTINT                             | base:shoes                     | Shoes
Shoes_Wellies                                 | base:shoes                     | Shoes
Shoes_FlipFlop                                | base:shoes                     | Shoes
Shoes_Bowling                                 | base:shoes                     | Shoes
Shoes_Fancy                                   | base:shoes                     | Shoes
Shoes_Sandals                                 | base:shoes                     | Shoes
Shoes_Strapped                                | base:shoes                     | Shoes
Shoes_CowboyBoots                             | base:shoes                     | Shoes
Shoes_CowboyBoots_Brown                       | base:shoes                     | Shoes
Shoes_CowboyBoots_Black                       | base:shoes                     | Shoes
Shoes_CowboyBoots_Fancy                       | base:shoes                     | Shoes
Shoes_CowboyBoots_SnakeSkin                   | base:shoes                     | Shoes
Shoes_BurlapWrap                              | base:shoes                     | Shoes;LowerLeg_L;LowerLeg_R
Shoes_CrudeLeatherFootwear                    | base:shoes                     | Shoes
Shoes_DenimWrap                               | base:shoes                     | Shoes;LowerLeg_L;LowerLeg_R
Shoes_HideBoots                               | base:shoes                     | Shoes
Shoes_LeatherWrap                             | base:shoes                     | Shoes;LowerLeg_L;LowerLeg_R
Shoes_RagWrap                                 | base:shoes                     | Shoes;LowerLeg_L;LowerLeg_R
Shoes_TarpWrap                                | base:shoes                     | Shoes;LowerLeg_L;LowerLeg_R
Shoes_TireSandals                             | base:shoes                     | Shoes
Shoes_Twine                                   | base:shoes                     | Shoes
Boilersuit                                    | base:boilersuit                | Trousers;Jumper
Boilersuit_BlueRed                            | base:boilersuit                | Trousers;Jumper
Boilersuit_Flying                             | base:boilersuit                | Trousers;Jumper
Boilersuit_Prisoner                           | base:boilersuit                | Trousers;Jumper
Boilersuit_PrisonerKhaki                      | base:boilersuit                | Trousers;Jumper
Boilersuit_SWAT                               | base:boilersuit                | Trousers;Jumper
Boilersuit_Yellow                             | base:boilersuit                | Trousers;Jumper
HazmatSuit                                    | base:fullsuithead              | Trousers;Jumper;Head;Neck;Hands;Shoes
HospitalGown                                  | base:longdress                 | Trousers;Shirt
LongCoat_Bathrobe                             | base:bathrobe                  | Trousers;Jumper
LongJohns                                     | base:torso1legs1               | Trousers;ShirtLongSleeves
SpiffoSuit                                    | base:fullsuit                  | Trousers;Jumper
LongJohns_Crafted_Burlap                      | base:torso1legs1               | Trousers;ShirtLongSleeves
LongJohns_Crafted_Cotton                      | base:torso1legs1               | Trousers;ShirtLongSleeves
BunnyTail                                     | base:tail                      | 
SpiffoTail                                    | base:tail                      | 
Bra_Strapless_Black                           | base:underweartop              | 
Bra_Strapless_RedSpots                        | base:underweartop              | 
Bra_Strapless_White                           | base:underweartop              | 
Bra_Straps_Black                              | base:underweartop              | 
Bra_Straps_White                              | base:underweartop              | 
Underpants_Black                              | base:underwearbottom           | 
Underpants_RedSpots                           | base:underwearbottom           | 
Underpants_White                              | base:underwearbottom           | 
Boxers_Hearts                                 | base:underwearbottom           | 
Boxers_Silk_Black                             | base:underwearbottom           | 
Boxers_Silk_Red                               | base:underwearbottom           | 
Boxers_RedStripes                             | base:underwearbottom           | 
Boxers_White                                  | base:underwearbottom           | 
Briefs_White                                  | base:underwearbottom           | 
Briefs_AnimalPrints                           | base:underwearbottom           | 
Briefs_SmallTrunks_Black                      | base:underwearbottom           | 
Briefs_SmallTrunks_Blue                       | base:underwearbottom           | 
Briefs_SmallTrunks_Red                        | base:underwearbottom           | 
Briefs_SmallTrunks_WhiteTINT                  | base:underwearbottom           | 
StockingsBlack                                | base:underwearextra1           | 
StockingsBlackTrans                           | base:underwearextra1           | 
StockingsBlackSemiTrans                       | base:underwearextra1           | 
TightsBlack                                   | base:underwearextra1           | 
TightsBlackTrans                              | base:underwearextra1           | 
TightsBlackSemiTrans                          | base:underwearextra1           | 
TightsFishnets                                | base:underwearextra1           | 
StockingsWhite                                | base:underwearextra1           | 
Garter                                        | base:underwearextra2           | 
Corset_Black                                  | base:underweartop              | 
Corset_Red                                    | base:underweartop              | 
Corset                                        | base:underweartop              | 
Corset_Medical                                | base:underweartop              | 
Bra_Strapless_AnimalPrint                     | base:underweartop              | 
Bra_Straps_AnimalPrint                        | base:underweartop              | 
Bra_Straps_FrillyBlack                        | base:underweartop              | 
Bra_Strapless_FrillyBlack                     | base:underweartop              | 
Bra_Straps_FrillyPink                         | base:underweartop              | 
Bra_Strapless_FrillyPink                      | base:underweartop              | 
Bra_Straps_FrillyRed                          | base:underweartop              | 
Bra_Strapless_FrillyRed                       | base:underweartop              | 
Underpants_AnimalPrint                        | base:underwearbottom           | 
FrillyUnderpants_Black                        | base:underwearbottom           | 
FrillyUnderpants_Pink                         | base:underwearbottom           | 
FrillyUnderpants_Red                          | base:underwearbottom           | 
Briefs_Burlap                                 | base:underwearbottom           | Groin
Briefs_Denim                                  | base:underwearbottom           | Groin
Briefs_Garbage                                | base:underwearbottom           | Groin
Briefs_Hide                                   | base:underwearbottom           | Groin
Briefs_Rag                                    | base:underwearbottom           | Groin
Briefs_Tarp                                   | base:underwearbottom           | Groin
Bra_Strapless_Hide                            | base:underweartop              | 
Bra_Straps_Hide                               | base:underweartop              | 
Underpants_Hide                               | base:underwearbottom           | Groin
Vest_BulletArmy                               | base:torsoextravestbullet      | ShirtNoSleeves
Vest_BulletCivilian                           | base:torsoextravestbullet      | ShirtNoSleeves
Vest_BulletPolice                             | base:torsoextravestbullet      | ShirtNoSleeves
Vest_BulletSWAT                               | base:torsoextravestbullet      | ShirtNoSleeves
Vest_DefaultTEXTURE                           | base:tanktop                   | ShirtNoSleeves
Vest_DefaultTEXTURE_TINT                      | base:tanktop                   | ShirtNoSleeves
Vest_Foreman                                  | base:torsoextravest            | ShirtNoSleeves
Vest_HighViz                                  | base:torsoextravest            | ShirtNoSleeves
Vest_Hunting_Grey                             | base:torsoextravest            | ShirtNoSleeves
Vest_Trucker                                  | base:torsoextravest            | ShirtNoSleeves
Vest_Hunting_Orange                           | base:torsoextravest            | ShirtNoSleeves
Vest_Hunting_Camo                             | base:torsoextravest            | ShirtNoSleeves
Vest_Hunting_CamoGreen                        | base:torsoextravest            | ShirtNoSleeves
Vest_Waistcoat_GigaMart                       | base:vesttexture               | ShirtNoSleeves
Vest_Waistcoat                                | base:vesttexture               | ShirtNoSleeves
Vest_WaistcoatTINT                            | base:vesttexture               | ShirtNoSleeves
Vest_Hunting_Khaki                            | base:torsoextravest            | ShirtNoSleeves
Vest_Leather                                  | base:torsoextravest            | ShirtNoSleeves
Vest_Leather_Biker                            | base:torsoextravest            | ShirtNoSleeves
Vest_Leather_Veteran                          | base:torsoextravest            | ShirtNoSleeves
Vest_Leather_BarrelDogs                       | base:torsoextravest            | ShirtNoSleeves
Vest_Leather_IronRodents                      | base:torsoextravest            | ShirtNoSleeves
Vest_Leather_WildRaccoons                     | base:torsoextravest            | ShirtNoSleeves
Vest_BulletDesert                             | base:torsoextravestbullet      | ShirtNoSleeves
Vest_BulletDesertNew                          | base:torsoextravestbullet      | ShirtNoSleeves
Vest_BulletOliveDrab                          | base:torsoextravestbullet      | ShirtNoSleeves
Vest_Garbage                                  | base:tanktop                   | ShirtNoSleeves
Vest_DeerHide                                 | base:tanktop                   | ShirtNoSleeves
Vest_FawnHide                                 | base:tanktop                   | ShirtNoSleeves
Vest_Hide                                     | base:tanktop                   | ShirtNoSleeves
Vest_AngusHide                                | base:tanktop                   | ShirtNoSleeves
Vest_HolsteinHide                             | base:tanktop                   | ShirtNoSleeves
Vest_SimmentalHide                            | base:tanktop                   | ShirtNoSleeves
Vest_Tarp                                     | base:tanktop                   | ShirtNoSleeves
Vest_SheepSkin                                | base:jacket_bulky              | ShirtNoSleeves
ZedDmg_BACK_Slash                             | base:zeddmg                    | 
ZedDmg_BACK_Spine                             | base:zeddmg                    | 
ZedDmg_BellySlashLeft                         | base:zeddmg                    | 
ZedDmg_BellySlashRight                        | base:zeddmg                    | 
ZedDmg_BELLY_Bullet                           | base:zeddmg                    | 
ZedDmg_BELLY_Shotgun                          | base:zeddmg                    | 
ZedDmg_BELLY_Skin                             | base:zeddmg                    | 
ZedDmg_BELLY_Slash                            | base:zeddmg                    | 
ZedDmg_BulletBelly01                          | base:zeddmg                    | 
ZedDmg_BulletBelly02                          | base:zeddmg                    | 
ZedDmg_BulletBelly03                          | base:zeddmg                    | 
ZedDmg_BulletChest01                          | base:zeddmg                    | 
ZedDmg_BulletChest02                          | base:zeddmg                    | 
ZedDmg_BulletChest03                          | base:zeddmg                    | 
ZedDmg_BulletChest04                          | base:zeddmg                    | 
ZedDmg_BulletFace01                           | base:zeddmg                    | 
ZedDmg_BulletFace02                           | base:zeddmg                    | 
ZedDmg_BulletForehead01                       | base:zeddmg                    | 
ZedDmg_BulletForehead02                       | base:zeddmg                    | 
ZedDmg_BulletForehead03                       | base:zeddmg                    | 
ZedDmg_BulletLeftTemple                       | base:zeddmg                    | 
ZedDmg_BulletRightTemple                      | base:zeddmg                    | 
ZedDmg_ChestSlashLeft                         | base:zeddmg                    | 
ZedDmg_CHEST_Bullet                           | base:zeddmg                    | 
ZedDmg_CHEST_Shotgun                          | base:zeddmg                    | 
ZedDmg_CHEST_Slash                            | base:zeddmg                    | 
ZedDmg_FaceSkullLeft                          | base:zeddmg                    | 
ZedDmg_FaceSkullRight                         | base:zeddmg                    | 
ZedDmg_HeadSlashCentre01                      | base:zeddmg                    | 
ZedDmg_HeadSlashCentre02                      | base:zeddmg                    | 
ZedDmg_HeadSlashCentre03                      | base:zeddmg                    | 
ZedDmg_HeadSlashLeft01                        | base:zeddmg                    | 
ZedDmg_HeadSlashLeft02                        | base:zeddmg                    | 
ZedDmg_HeadSlashLeft03                        | base:zeddmg                    | 
ZedDmg_HeadSlashLeftBack01                    | base:zeddmg                    | 
ZedDmg_HeadSlashLeftBack02                    | base:zeddmg                    | 
ZedDmg_HeadSlashRight01                       | base:zeddmg                    | 
ZedDmg_HeadSlashRight02                       | base:zeddmg                    | 
ZedDmg_HeadSlashRight03                       | base:zeddmg                    | 
ZedDmg_HeadSlashRightBack01                   | base:zeddmg                    | 
ZedDmg_HeadSlashRightBack02                   | base:zeddmg                    | 
ZedDmg_HEAD_Bullet                            | base:zeddmg                    | 
ZedDmg_HEAD_Shotgun                           | base:zeddmg                    | 
ZedDmg_HEAD_Skin                              | base:zeddmg                    | 
ZedDmg_HEAD_Slash                             | base:zeddmg                    | 
ZedDmg_Mouth01                                | base:zeddmg                    | 
ZedDmg_Mouth02                                | base:zeddmg                    | 
ZedDmg_MouthLeft                              | base:zeddmg                    | 
ZedDmg_MouthRight                             | base:zeddmg                    | 
ZedDmg_NeckBiteBackLeft                       | base:zeddmg                    | 
ZedDmg_NeckBiteBackRight                      | base:zeddmg                    | 
ZedDmg_NeckBiteFrontLeft                      | base:zeddmg                    | 
ZedDmg_NeckBiteFrontRight                     | base:zeddmg                    | 
ZedDmg_NECK_Bite                              | base:zeddmg                    | 
ZedDmg_NoChin                                 | base:zeddmg                    | 
ZedDmg_NoEarLeft                              | base:zeddmg                    | 
ZedDmg_NoEarRight                             | base:zeddmg                    | 
ZedDmg_NoNose                                 | base:zeddmg                    | 
ZedDmg_RibsLeft                               | base:zeddmg                    | 
ZedDmg_RibsRight                              | base:zeddmg                    | 
ZedDmg_ShotgunBelly                           | base:zeddmg                    | 
ZedDmg_ShotgunChestCentre                     | base:zeddmg                    | 
ZedDmg_ShotgunChestLeft                       | base:zeddmg                    | 
ZedDmg_ShotgunChestRight                      | base:zeddmg                    | 
ZedDmg_ShotgunFaceFull                        | base:zeddmg                    | 
ZedDmg_ShotgunFaceLeft                        | base:zeddmg                    | 
ZedDmg_ShotgunFaceRight                       | base:zeddmg                    | 
ZedDmg_ShotgunLeft                            | base:zeddmg                    | 
ZedDmg_ShotgunRight                           | base:zeddmg                    | 
ZedDmg_ShoulderSlashLeft                      | base:zeddmg                    | 
ZedDmg_ShoulderSlashRight                     | base:zeddmg                    | 
ZedDmg_SkullCap                               | base:zeddmg                    | 
ZedDmg_SkullUpLeft                            | base:zeddmg                    | 
ZedDmg_SkullUpRight                           | base:zeddmg                    | 
Bandage_LeftUpperArm                          | base:bandage                   | 
Bandage_LeftUpperArm_Blood                    | base:bandage                   | 
Bandage_RightUpperArm                         | base:bandage                   | 
Bandage_RightUpperArm_Blood                   | base:bandage                   | 
Bandage_Abdomen                               | base:bandage                   | 
Bandage_Abdomen_Blood                         | base:bandage                   | 
Bandage_Chest                                 | base:bandage                   | 
Bandage_Chest_Blood                           | base:bandage                   | 
Bandage_Groin                                 | base:bandage                   | 
Bandage_Groin_Blood                           | base:bandage                   | 
Bandage_LeftLowerLeg                          | base:bandage                   | 
Bandage_LeftLowerLeg_Blood                    | base:bandage                   | 
Bandage_RightLowerLeg                         | base:bandage                   | 
Bandage_RightLowerLeg_Blood                   | base:bandage                   | 
Bandage_LeftFoot                              | base:bandage                   | 
Bandage_LeftFoot_Blood                        | base:bandage                   | 
Bandage_RightFoot                             | base:bandage                   | 
Bandage_RightFoot_Blood                       | base:bandage                   | 
Bandage_LeftHand                              | base:bandage                   | 
Bandage_LeftHand_Blood                        | base:bandage                   | 
Bandage_RightHand                             | base:bandage                   | 
Bandage_RightHand_Blood                       | base:bandage                   | 
Bandage_LeftUpperLeg                          | base:bandage                   | 
Bandage_LeftUpperLeg_Blood                    | base:bandage                   | 
Bandage_RightUpperLeg                         | base:bandage                   | 
Bandage_RightUpperLeg_Blood                   | base:bandage                   | 
Bandage_LeftLowerArm                          | base:bandage                   | 
Bandage_LeftLowerArm_Blood                    | base:bandage                   | 
Bandage_RightLowerArm                         | base:bandage                   | 
Bandage_RightLowerArm_Blood                   | base:bandage                   | 
Bandage_Neck                                  | base:bandage                   | 
Bandage_Neck_Blood                            | base:bandage                   | 
Bandage_Head                                  | base:bandage                   | 
Bandage_Head_Blood                            | base:bandage                   | 
Wound_Chest_Bite_Male                         | base:wound                     | 
Wound_Chest_Scratch_Male                      | base:wound                     | 
Wound_Chest_Laceration_Male                   | base:wound                     | 
Wound_Chest_Bite_Female                       | base:wound                     | 
Wound_Chest_Scratch_Female                    | base:wound                     | 
Wound_Chest_Laceration_Female                 | base:wound                     | 
Wound_Abdomen_Bite_Male                       | base:wound                     | 
Wound_Abdomen_Scratch_Male                    | base:wound                     | 
Wound_Abdomen_Laceration_Male                 | base:wound                     | 
Wound_Abdomen_Bite_Female                     | base:wound                     | 
Wound_Abdomen_Scratch_Female                  | base:wound                     | 
Wound_Abdomen_Laceration_Female               | base:wound                     | 
Wound_LHand_Bite_Male                         | base:wound                     | 
Wound_LHand_Scratch_Male                      | base:wound                     | 
Wound_LHand_Laceration_Male                   | base:wound                     | 
Wound_LHand_Bite_Female                       | base:wound                     | 
Wound_LHand_Scratch_Female                    | base:wound                     | 
Wound_LHand_Laceration_Female                 | base:wound                     | 
Wound_RHand_Bite_Male                         | base:wound                     | 
Wound_RHand_Scratch_Male                      | base:wound                     | 
Wound_RHand_Laceration_Male                   | base:wound                     | 
Wound_RHand_Bite_Female                       | base:wound                     | 
Wound_RHand_Scratch_Female                    | base:wound                     | 
Wound_RHand_Laceration_Female                 | base:wound                     | 
Wound_Neck_Bite_Male                          | base:wound                     | 
Wound_Neck_Scratch_Male                       | base:wound                     | 
Wound_Neck_Laceration_Male                    | base:wound                     | 
Wound_Neck_Bite_Female                        | base:wound                     | 
Wound_Neck_Scratch_Female                     | base:wound                     | 
Wound_Neck_Laceration_Female                  | base:wound                     | 
Wound_LUArm_Bite_Male                         | base:wound                     | 
Wound_LUArm_Scratch_Male                      | base:wound                     | 
Wound_LUArm_Laceration_Male                   | base:wound                     | 
Wound_LUArm_Bite_Female                       | base:wound                     | 
Wound_LUArm_Scratch_Female                    | base:wound                     | 
Wound_LUArm_Laceration_Female                 | base:wound                     | 
Wound_RUArm_Bite_Male                         | base:wound                     | 
Wound_RUArm_Scratch_Male                      | base:wound                     | 
Wound_RUArm_Laceration_Male                   | base:wound                     | 
Wound_RUArm_Bite_Female                       | base:wound                     | 
Wound_RUArm_Scratch_Female                    | base:wound                     | 
Wound_RUArm_Laceration_Female                 | base:wound                     | 
Wound_LForearm_Bite_Male                      | base:wound                     | 
Wound_LForearm_Scratch_Male                   | base:wound                     | 
Wound_LForearm_Laceration_Male                | base:wound                     | 
Wound_LForearm_Bite_Female                    | base:wound                     | 
Wound_LForearm_Scratch_Female                 | base:wound                     | 
Wound_LForearm_Laceration_Female              | base:wound                     | 
Wound_RForearm_Bite_Male                      | base:wound                     | 
Wound_RForearm_Scratch_Male                   | base:wound                     | 
Wound_RForearm_Laceration_Male                | base:wound                     | 
Wound_RForearm_Bite_Female                    | base:wound                     | 
Wound_RForearm_Scratch_Female                 | base:wound                     | 
Wound_RForearm_Laceration_Female              | base:wound                     | 
Wound_Groin_Bite_Male                         | base:wound                     | 
Wound_Groin_Scratch_Male                      | base:wound                     | 
Wound_Groin_Laceration_Male                   | base:wound                     | 
Wound_Groin_Bite_Female                       | base:wound                     | 
Wound_Groin_Scratch_Female                    | base:wound                     | 
Wound_Groin_Laceration_Female                 | base:wound                     | 
ThighMetal_R                                  | base:thigh_right               | UpperLeg_R
ThighMetal_L                                  | base:thigh_left                | UpperLeg_L
ThighMetalSpike_R                             | base:thigh_right               | UpperLeg_R
ThighMetalSpike_L                             | base:thigh_left                | UpperLeg_L
Greave_Right                                  | base:calf_right                | LowerLeg_R
Greave_Left                                   | base:calf_left                 | LowerLeg_L
GreaveSpike_Left                              | base:calf_left                 | LowerLeg_L
GreaveSpike_Right                             | base:calf_right                | LowerLeg_R
Vambrace_Right                                | base:forearm_right             | ForeArm_R
Vambrace_Left                                 | base:forearm_left              | ForeArm_L
VambraceSpike_Left                            | base:forearm_left              | ForeArm_L
VambraceSpike_Right                           | base:forearm_right             | ForeArm_R
Shoulderpad_Articulated_L_Metal               | base:shoulderpadleft           | UpperArm_L
Shoulderpad_Articulated_R_Metal               | base:shoulderpadright          | UpperArm_R
Shoulderpad_ArticulatedSpike_L                | base:shoulderpadleft           | UpperArm_L
Shoulderpad_ArticulatedSpike_R                | base:shoulderpadright          | UpperArm_R
Hat_HockeyMask_Metal                          | base:maskeyes                  | Head
Hat_HockeyMask_Copper                         | base:maskeyes                  | Head
Hat_HockeyMask_Gold                           | base:maskeyes                  | Head
Hat_HockeyMask_Silver                         | base:maskeyes                  | Head
Cuirass_Metal                                 | base:cuirass                   | ShirtNoSleeves
Gloves_MetalArmour                            | base:hands                     | Hands
Hat_MetalHelmet                               | base:fullhat                   | FullHelmet;Neck
Thigh_ArticMetal_R                            | base:thigh_right               | UpperLeg_R
Thigh_ArticMetal_L                            | base:thigh_left                | UpperLeg_L
Vambrace_FullMetal_Right                      | base:forearm_right             | ForeArm_R
Vambrace_FullMetal_Left                       | base:forearm_left              | ForeArm_L
Cuirass_CoatOfPlates                          | base:cuirass                   | ShirtNoSleeves
Shoulderpad_Metal_L                           | base:shoulderpadleft           | UpperArm_L
Shoulderpad_Metal_R                           | base:shoulderpadright          | UpperArm_R
Shoulderpad_MetalSpike_L                      | base:shoulderpadleft           | UpperArm_L
Shoulderpad_MetalSpike_R                      | base:shoulderpadright          | UpperArm_R
ShinKneeGuard_L_Metal                         | base:calf_left                 | LowerLeg_L
ShinKneeGuard_R_Metal                         | base:calf_right                | LowerLeg_R
ShinKneeGuardSpike_R_Metal                    | base:calf_right                | LowerLeg_R
ShinKneeGuardSpike_L_Metal                    | base:calf_left                 | LowerLeg_L
Gorget_Metal                                  | base:gorget                    | Neck
Codpiece_Metal                                | base:codpiece                  | Groin
ThighScrapMetal_R                             | base:thigh_right               | UpperLeg_R
ThighScrapMetal_L                             | base:thigh_left                | UpperLeg_L
ThighScrapMetalSpike_R                        | base:thigh_right               | UpperLeg_R
ThighScrapMetalSpike_L                        | base:thigh_left                | UpperLeg_L
GreaveScrap_Left                              | base:calf_left                 | LowerLeg_L
GreaveScrap_Right                             | base:calf_right                | LowerLeg_R
GreaveSpikeScrap_Left                         | base:calf_left                 | LowerLeg_L
GreaveSpikeScrap_Right                        | base:calf_right                | LowerLeg_R
VambraceScrap_Right                           | base:forearm_right             | ForeArm_R
VambraceScrap_Left                            | base:forearm_left              | ForeArm_L
VambraceSpikeScrap_Left                       | base:forearm_left              | ForeArm_L
VambraceSpikeScrap_Right                      | base:forearm_right             | ForeArm_R
Hat_HockeyMask_MetalScrap                     | base:maskeyes                  | Head
Cuirass_MetalScrap                            | base:cuirass                   | ShirtNoSleeves
Hat_MetalScrapHelmet                          | base:fullhat                   | FullHelmet;Neck
Shoulderpad_MetalScrap_L                      | base:shoulderpadleft           | UpperArm_L
Shoulderpad_MetalScrap_R                      | base:shoulderpadright          | UpperArm_R
Shoulderpad_MetalSpikeScrap_L                 | base:shoulderpadleft           | UpperArm_L
Shoulderpad_MetalSpikeScrap_R                 | base:shoulderpadright          | UpperArm_R
Gloves_MetalScrapArmour                       | base:hands                     | Hands
Bag_LeatherWaterBag                           | base:satchel                   | 
CanteenCowboy                                 | base:satchel                   | 
KnapsackSprayer                               | base:back                      | Bag
KnapsackSprayer_Stowed                        | base:back                      | Bag
